,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
6974,6974,6974,6974,6974,7047,1009,1431176098298179586,1431176098298179586,1630053946000.0,2021-08-27 04:45:46,-400,,My favorite Spiderman:  https://t.co/rpON64CKQY,en,[],[],2451531004,2451531004,notkelsoramz,(✿◠‿◠)ﾉ✨,5,4,https://twitter.com/notkelsoramz/status/1431176098298179586,[],['https://pbs.twimg.com/tweet_video_thumb/E9yPEsYWYAYz0_m.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9yPEsYWYAYz0_m.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,My favorite Spiderman:,False,3
48471,48471,48471,48471,48471,48966,747,1431516594434297856,1431515995126972417,1630135127000.0,2021-08-28 03:18:47,-400,,@CptHunchies  https://t.co/MMGKj1xckN,und,[],[],1125553332615958528,1125553332615958528,ochaye27,Uce O,6,3,https://twitter.com/ochaye27/status/1431516594434297856,[],['https://pbs.twimg.com/tweet_video_thumb/E93Ev8RUcAsxYWw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93Ev8RUcAsxYWw.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
12201,12201,12201,12201,12201,12337,280,1431244672106582018,1431244672106582018,1630070295000.0,2021-08-27 09:18:15,-400,,𓂋⊹ viu พร้อมส่งทุกวัน     7   Day 7   ฿           30 Day  20 ฿               90 Day 50 ฿    ¤•¤• ¤•¤•¤•¤• #หารViu #หารviupremium #หารviuราคาถูก #หารวีไอยู  https://t.co/wJo3f8CMoc,und,"['หารviu', 'หารviupremium', 'หารviuราคาถูก', 'หารวีไอยู']",[],1415923383158509570,1415923383158509570,_ppreciousp_,พร้อมส่งฮับ,5,9,https://twitter.com/_ppreciousp_/status/1431244672106582018,[],['https://pbs.twimg.com/tweet_video_thumb/E9rYlXyUYAE3SD8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9rYlXyUYAE3SD8.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,𓂋⊹ viu พร้อมส่งทุกวัน 7 Day 7 ฿ 30 Day 20 ฿ 90 Day 50 ฿ ¤•¤• ¤•¤•¤•¤• หารViu หารviupremium หารviuราคาถูก หารวีไอยู,False,21
10359,10359,10359,10359,10359,10471,421,1431231323356663811,1431066654667067393,1630067113000.0,2021-08-27 08:25:13,-400,,@BarVBarbis El vestido de comunión del pato Donald...  https://t.co/x2Mu7Qi1GN,es,[],[],275351624,275351624,Tonga79,Tonga,5,8,https://twitter.com/Tonga79/status/1431231323356663811,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBTEGWYAQf01t.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBTEGWYAQf01t.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'BarVBarbis', 'name': 'Barbara 🇦🇷', 'id': '1333779425788190726'}]",,,,,El vestido de comunión del pato Donald...,True,7
19639,19639,19639,19639,19639,19861,1772,1431287780416557060,1431286871292776458,1630080573000.0,2021-08-27 12:09:33,-400,,@lucasvoii mando o gif p ela  https://t.co/AhOD4XKSRr,pt,[],[],1419093971062640640,1419093971062640640,webputakkkkj,lua✨,5,12,https://twitter.com/webputakkkkj/status/1431287780416557060,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0pEpXoAEGDug.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0pEpXoAEGDug.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'lucasvoii', 'name': 'fvcklucas☺︎︎', 'id': '859139917515034626'}]",,,,,mando o gif p ela,True,5
47151,47151,47151,47151,47151,47627,1409,1431499134662373378,1431499134662373378,1630130964000.0,2021-08-28 02:09:24,-400,,#Stop  https://t.co/lhe0zFLvf4,und,['stop'],[],52199932,52199932,benji_rh,Bryan “Big Country” Reeves,6,2,https://twitter.com/benji_rh/status/1431499134662373378,[],['https://pbs.twimg.com/tweet_video_thumb/E92031fXEAkVZIh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92031fXEAkVZIh.jpg,False,0,0,0,https://twitter.com/br5491/status/1431280679522873346,.gif,,,,,,,[],,,,,Stop,False,1
18830,18830,18830,18830,18830,19045,956,1431287839015198728,1431287839015198728,1630080587000.0,2021-08-27 12:09:47,-400,,KANYE drop right now I finna nut  https://t.co/hTtvuWQbYI,en,[],[],2877857025,2877857025,danyfromthe02,Dan,5,12,https://twitter.com/danyfromthe02/status/1431287839015198728,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0sZ6WEAMkpEW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0sZ6WEAMkpEW.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,KANYE drop right now I finna nut,False,7
36382,36382,36382,36382,36382,36755,580,1431435068480831495,1431434477415272449,1630115689000.0,2021-08-27 21:54:49,-400,,@Mike_Ticats  https://t.co/27MAdUTDTl,und,[],[],2312498113,2312498113,le2ton,Jim Martin,5,21,https://twitter.com/le2ton/status/1431435068480831495,[],['https://pbs.twimg.com/tweet_video_thumb/E916mvFX0AALQl5.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916mvFX0AALQl5.jpg,False,1,0,0,,.gif,,,,,,,[],,,,, Ticats,False,1
23334,23334,23334,23334,23334,23586,1468,1431319425177853953,1431310955082829827,1630088118000.0,2021-08-27 14:15:18,-400,,@RepKatiePorter  https://t.co/n9d0pM68fe,und,[],[],1568103319,1568103319,sgram09,Susan Gram,5,14,https://twitter.com/sgram09/status/1431319425177853953,[],['https://pbs.twimg.com/tweet_video_thumb/E90RbZ2XsAAXq26.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RbZ2XsAAXq26.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
19243,19243,19243,19243,19243,19463,1374,1431287807750909952,1431069720606908420,1630080580000.0,2021-08-27 12:09:40,-400,,"@garyhgoodridge You're absolutely right,  @garyhgoodridge. Being positive is a great challenge.  But, it's the only way to #Soar like the Eagle. Ijs... #MuchLove to #SmileOften #OnPurpose because that's what you deserve. #ClaimIt  https://t.co/pn368E13U8",en,"['soar', 'muchlove', 'smileoften', 'onpurpose', 'claimit']",[],1408045913839390724,1408045913839390724,Cynthiacooper37,123_4Access,5,12,https://twitter.com/Cynthiacooper37/status/1431287807750909952,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0q5HWQAQ1-Zg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0q5HWQAQ1-Zg.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'garyhgoodridge', 'name': 'Gary Goodridge', 'id': '287453721'}]",,,,,"You're absolutely right, . Being positive is a great challenge. But, it's the only way to Soar like the Eagle. Ijs... MuchLove to SmileOften OnPurpose because that's what you deserve. ClaimIt",True,31
23551,23551,23551,23551,23551,23805,1687,1431319402587336706,1431318112486502402,1630088112000.0,2021-08-27 14:15:12,-400,,@Halah_AK  https://t.co/r57EK91aV7,und,[],[],828615414796148736,828615414796148736,JayAltayeb,Jumana,5,14,https://twitter.com/JayAltayeb/status/1431319402587336706,[],['https://pbs.twimg.com/tweet_video_thumb/E90RZ23XIAojRvs.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RZ23XIAojRvs.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, AK,False,1
42099,42099,42099,42099,42099,42522,318,1431469225248493570,1431425569930027012,1630123833000.0,2021-08-28 00:10:33,-400,,@CervezaJerome  https://t.co/JciWF2A50b,und,[],[],208876018,208876018,ariveromza,El Pipo 😷🦴🖐,6,0,https://twitter.com/ariveromza/status/1431469225248493570,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZqxoWEAAeScG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZqxoWEAAeScG.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
41912,41912,41912,41912,41912,42331,127,1431469262477090816,1431468830157688834,1630123842000.0,2021-08-28 00:10:42,-400,,@TTV_NoPlayRay8 Well alright …  https://t.co/aefxasfapZ,en,[],[],86177200,86177200,CumGiveDaddiSum,The Feather Ruffler 🪶,6,0,https://twitter.com/CumGiveDaddiSum/status/1431469262477090816,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZtGSWYAAOSrx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZtGSWYAAOSrx.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'TTV_NoPlayRay8', 'name': 'Look At The Drip!', 'id': '1400233212488658947'}]",,,,, NoPlayRay8 Well alright …,True,4
35631,35631,35631,35631,35631,35995,1834,1431416564016984067,1431412276188176384,1630111277000.0,2021-08-27 20:41:17,-400,,@foreverimbetter  https://t.co/Fkywwn0OsR,und,[],[],1359824264036294657,1359824264036294657,thechub_b_w,🇹🇹Hipless 𝓡𝓸𝓶𝓪𝓷𝓽𝓲𝓬,5,20,https://twitter.com/thechub_b_w/status/1431416564016984067,[],['https://pbs.twimg.com/tweet_video_thumb/E91pxq4WUAQZIKw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91pxq4WUAQZIKw.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
49360,49360,49360,49360,49360,49868,1649,1431516398472269828,1431516398472269828,1630135080000.0,2021-08-28 03:18:00,-400,,wait i thought dylan’s puppy’s name was pudsey but people are now saying that its tony😬  https://t.co/olHwTErI65,en,[],[],1410214153055264769,1410214153055264769,staliadob,sanne🧚🏼‍♀️,6,3,https://twitter.com/staliadob/status/1431516398472269828,[],['https://pbs.twimg.com/tweet_video_thumb/E93EkWCXEAUwTFI.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93EkWCXEAUwTFI.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,wait i thought dylan’s puppy’s name was pudsey but people are now saying that its tony😬,False,16
19705,19705,19705,19705,19705,19928,1839,1431287775224082435,1431287543404843012,1630080572000.0,2021-08-27 12:09:32,-400,,@fineout  https://t.co/rq7eKPpFfR,und,[],[],1700652865,1700652865,dictate_this,ashley nelson,5,12,https://twitter.com/dictate_this/status/1431287775224082435,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0o5IWQAIVCRb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0o5IWQAIVCRb.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
6884,6884,6884,6884,6884,6957,919,1431176117189230596,1431152125938216963,1630053950000.0,2021-08-27 04:45:50,-400,,@Manu19786 Gracias precioso...a veces hay que hacerlas para ver lo bonito de la vida 💋💋  https://t.co/06FCUzHW7v,es,[],[],3008795087,3008795087,ArMoNyA_48,María 🇪🇸💚 En contra de los 🔻Pringaos!!,5,4,https://twitter.com/ArMoNyA_48/status/1431176117189230596,[],['https://pbs.twimg.com/tweet_video_thumb/E9yPFsAX0AQb49A.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9yPFsAX0AQb49A.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Manu19786', 'name': 'Manu 1978', 'id': '1101131968878690305'}]",,,,,Gracias precioso...a veces hay que hacerlas para ver lo bonito de la vida 💋💋,True,14
36371,36371,36371,36371,36371,36744,569,1431435069223231493,1431423626042085379,1630115689000.0,2021-08-27 21:54:49,-400,,@SaraX6991 @TomGroyper No you won’t. It will not be nice.  https://t.co/MhWkT6EbG8,en,[],[],1391525660926021632,1391525660926021632,groypersk8r,Groypersk8r,5,21,https://twitter.com/groypersk8r/status/1431435069223231493,[],['https://pbs.twimg.com/tweet_video_thumb/E916mrwWUAIbJt2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916mrwWUAIbJt2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SaraX6991', 'name': 'no', 'id': '1395590104333393923'}, {'screen_name': 'TomGroyper', 'name': 'YOBA Groyper', 'id': '1408784072948817923'}]",,,,,No you won’t. It will not be nice.,True,8
37426,37426,37426,37426,37426,37812,1637,1431434931817701376,1431401034660945923,1630115657000.0,2021-08-27 21:54:17,-400,,"@chipfranklin I didn't vote straight blue in 2020 (some of the minor races I voted 3rd party), but I have learned my lesson.  https://t.co/ZaWSRK3SsQ",en,[],[],3040643024,3040643024,PrncssOblivious,Susan B. Agony,5,21,https://twitter.com/PrncssOblivious/status/1431434931817701376,[],['https://pbs.twimg.com/tweet_video_thumb/E916ezoVEAU9Pvq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916ezoVEAU9Pvq.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'chipfranklin', 'name': 'Chip Franklin🏛InsideTheBeltway.com', 'id': '48325671'}]",,,,,"I didn't vote straight blue in 2020 (some of the minor races I voted 3rd party), but I have learned my lesson.",True,22
43646,43646,43646,43646,43646,44087,1883,1431468932121210882,1431415128365350916,1630123763000.0,2021-08-28 00:09:23,-400,,@OlimpiaHku  https://t.co/4cGnoAWF0B,und,[],[],913540225321680896,913540225321680896,MauroTrejoCabr3,El_conejo_marihuano,6,0,https://twitter.com/MauroTrejoCabr3/status/1431468932121210882,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZZvrXIAMZxhG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZZvrXIAMZxhG.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
3960,3960,3960,3960,3960,4000,1982,1431097685419839490,1431096551808585728,1630035251000.0,2021-08-26 23:34:11,-400,,@___Panz___Y  https://t.co/wr3XtMN6bV,und,[],[],853823820297363457,853823820297363457,manuflow317,meñuel...,4,23,https://twitter.com/manuflow317/status/1431097685419839490,[],['https://pbs.twimg.com/tweet_video_thumb/E9xHwckUUAM4-hE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xHwckUUAM4-hE.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
39178,39178,39178,39178,39178,39573,1398,1431449795093205001,1431435208876769290,1630119200000.0,2021-08-27 22:53:20,-400,,@gigimxndes  https://t.co/IPzaL40d1X,und,[],[],1409610363096768513,1409610363096768513,gborgesZDN,Borges 🌐 🇧🇷 🇮🇪,5,22,https://twitter.com/gborgesZDN/status/1431449795093205001,[],['https://pbs.twimg.com/tweet_video_thumb/E92H_vQX0AQk7k3.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H_vQX0AQk7k3.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
45157,45157,45157,45157,45157,45616,1412,1431481596381650944,1430970922220011521,1630126782000.0,2021-08-28 00:59:42,-400,,@Wh4th3fu @Rjericsson @rinos_out @rrt5thon @nvp590 @NotAlexSheppard So YOU are going to abitrarily decide what holds the election in the balance? No dude. This audit is comprehensively encompassing a scope greater than a mere hand recount. It is forensic. All loose ends will be addressed and reattached for the truth to emerge in it's entirety.  https://t.co/cQwWgrskdj,en,[],[],1294361318888214528,1294361318888214528,SmokeyB88305020,Patriotic Ferret,6,0,https://twitter.com/SmokeyB88305020/status/1431481596381650944,[],['https://pbs.twimg.com/tweet_video_thumb/E92k6rBXsAAeWXb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k6rBXsAAeWXb.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Wh4th3fu', 'name': 'Ava', 'id': '1383097874054021122'}, {'screen_name': 'Rjericsson', 'name': 'Ryan', 'id': '143276984'}, {'screen_name': 'rinos_out', 'name': 'Jack Posibiec Butchers Bowie', 'id': '1330160379859701760'}, {'screen_name': 'rrt5thon', 'name': ""Biden'sBackbone"", 'id': '796719123103436800'}, {'screen_name': 'nvp590', 'name': 'Nick Portaro', 'id': '250821398'}, {'screen_name': 'NotAlexSheppard', 'name': 'Alex Sheppard 🇺🇸', 'id': '1347704593438879745'}]",,,,, out So YOU are going to abitrarily decide what holds the election in the balance? No dude. This audit is comprehensively encompassing a scope greater than a mere hand recount. It is forensic. All loose ends will be addressed and reattached for the truth to emerge in it's entirety.,True,49
43776,43776,43776,43776,43776,44220,16,1431481855987965954,1431481855987965954,1630126844000.0,2021-08-28 01:00:44,-400,,希望我們全宇宙最可愛的巨兔今天會出來玩🥺  https://t.co/hO5OJaxz8M,zh,[],[],123457196,123457196,osaka_kanagawa,👔若緒🍙,6,1,https://twitter.com/osaka_kanagawa/status/1431481855987965954,[],['https://pbs.twimg.com/tweet_video_thumb/E92lBaeVIAYkci9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92lBaeVIAYkci9.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,希望我們全宇宙最可愛的巨兔今天會出來玩🥺,False,1
19789,19789,19789,19789,19789,20012,1923,1431287769091952645,1431287769091952645,1630080570000.0,2021-08-27 12:09:30,-400,,Tubbo's song is genuinely fucking amazing I'm so proud of him  https://t.co/MpQaLaBnkj,en,[],[],1138825611663814656,1138825611663814656,OnFloofg,Jupiter:)™,5,12,https://twitter.com/OnFloofg/status/1431287769091952645,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0oRyWQAACv7T.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0oRyWQAACv7T.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Tubbo's song is genuinely fucking amazing I'm so proud of him,False,11
34858,34858,34858,34858,34858,35214,1053,1431416663338110977,1431397527065083910,1630111301000.0,2021-08-27 20:41:41,-400,,@the_antidote_08  https://t.co/rh9ZDQ7w0i,und,[],[],1385011001402200074,1385011001402200074,jsinclair06,Sinclair,5,20,https://twitter.com/jsinclair06/status/1431416663338110977,[],['https://pbs.twimg.com/tweet_video_thumb/E91p3IWXEAoLCPx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p3IWXEAoLCPx.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, antidote 08,False,2
39165,39165,39165,39165,39165,39560,1385,1431449796611612672,1431449796611612672,1630119201000.0,2021-08-27 22:53:21,-400,,That’s how you respond Cats! #Uknow  https://t.co/HS0v94F5xj,en,['uknow'],[],274585945,274585945,bobsboytom,IT’S FOOTBALL TOM,5,22,https://twitter.com/bobsboytom/status/1431449796611612672,[],['https://pbs.twimg.com/tweet_video_thumb/E92H__qWQAc_XLQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H__qWQAc_XLQ.jpg,False,0,0,0,https://twitter.com/husteadsports/status/1431449263813312518,.gif,,,,,,,[],,,,,That’s how you respond Cats! Uknow,False,6
38107,38107,38107,38107,38107,38498,323,1431449937317810176,1431256585750335489,1630119234000.0,2021-08-27 22:53:54,-400,,@_benjvmins_ Cause he was playing the psycho in all those lifetime movies too well  https://t.co/XpmHTHpKHU,en,[],[],821415944115212288,821415944115212288,wentsilly22,🍑 Clo,5,22,https://twitter.com/wentsilly22/status/1431449937317810176,[],['https://pbs.twimg.com/tweet_video_thumb/E92IIOSUUAE1sQi.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92IIOSUUAE1sQi.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': '_benjvmins_', 'name': '✨ Hoochie GOD ✨', 'id': '327237124'}]",,,,,Cause he was playing the psycho in all those lifetime movies too well,True,13
25083,25083,25083,25083,25083,25356,1225,1431338294000951298,1431193951684501504,1630092616000.0,2021-08-27 15:30:16,-400,,@VeganPoet I definitely understand. Some days are worse than others --  There are a few good folks out there - helping other animals &amp; it's good to share their activities. It soothes the soul. 🙌❤  https://t.co/4HRUBRKaV0,en,[],[],2651368746,2651368746,greennomad61,Krasnov,5,15,https://twitter.com/greennomad61/status/1431338294000951298,[],['https://pbs.twimg.com/tweet_video_thumb/E90ilrxWYAMjPcj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ilrxWYAMjPcj.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'VeganPoet', 'name': 'Animal Rights Vegan Ⓥ', 'id': '65888009'}]",,,,,I definitely understand. Some days are worse than others -- There are a few good folks out there - helping other animals &amp; it's good to share their activities. It soothes the soul. 🙌❤,True,34
28301,28301,28301,28301,28301,28605,449,1431373797253427204,1431335703783346178,1630101081000.0,2021-08-27 17:51:21,-400,,@DJPicks_ @MeganMakinMoney @NjTank99  https://t.co/tzrAqH13bF,und,[],[],89874277,89874277,DetroitBrewski,Brewskis,5,17,https://twitter.com/DetroitBrewski/status/1431373797253427204,[],['https://pbs.twimg.com/tweet_video_thumb/E91C4QhXEAcvj54.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C4QhXEAcvj54.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DJPicks_', 'name': 'Daniel (DJ)', 'id': '1972846807'}, {'screen_name': 'MeganMakinMoney', 'name': 'Megan', 'id': '1194313478653325314'}]",,,,, ,True,0
8135,8135,8135,8135,8135,8227,184,1431208901106622467,1431171208620482563,1630061767000.0,2021-08-27 06:56:07,-400,,@ClaireC_PT  https://t.co/NL9e5FiXwR,und,[],[],3345939695,3345939695,lynn_laidlaw,Lynn Laidlaw (she/her),5,6,https://twitter.com/lynn_laidlaw/status/1431208901106622467,[],['https://pbs.twimg.com/tweet_video_thumb/E9ys59WXMAA1x3b.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ys59WXMAA1x3b.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, PT,False,1
18095,18095,18095,18095,18095,18304,215,1431287893205520390,1431285365084770305,1630080600000.0,2021-08-27 12:10:00,-400,,@SteveHofstetter Congratulations!  https://t.co/gZVFzdERIS,en,[],[],97360546,97360546,kayjayaytch,karlajean,5,12,https://twitter.com/kayjayaytch/status/1431287893205520390,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0v65VIAgTI71.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0v65VIAgTI71.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SteveHofstetter', 'name': 'Steve Hofstetter', 'id': '15978244'}]",,,,,Congratulations!,True,1
41979,41979,41979,41979,41979,42400,196,1431469249403494405,1431466061526863878,1630123839000.0,2021-08-28 00:10:39,-400,,@kaitbperky are y’all back from vacay???  https://t.co/U1yBFCGDS7,en,[],[],523735309,523735309,Trevorwithap,Pravar Abb☀️tt,6,0,https://twitter.com/Trevorwithap/status/1431469249403494405,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZsWeX0AcktkG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZsWeX0AcktkG.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'kaitbperky', 'name': 'kait', 'id': '96910266'}]",,,,,are y’all back from vacay???,True,5
46977,46977,46977,46977,46977,47452,1234,1431499170880229382,1431487316934242304,1630130972000.0,2021-08-28 02:09:32,-400,,"@gandhisma Ayñ perdón, me resbalé 😅😅 aunque explícita no fui. 🙊🙊  https://t.co/DTxynM8q2S",es,[],[],1512470492,1512470492,MALDITAWARRIOR,Andreína Guerrero 👑⚽💙😾,6,2,https://twitter.com/MALDITAWARRIOR/status/1431499170880229382,[],['https://pbs.twimg.com/tweet_video_thumb/E92053iVEAA3LKO.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92053iVEAA3LKO.jpg,False,1,1,0,,.gif,,,,,,,"[{'screen_name': 'gandhisma', 'name': '𝓘𝓼𝓶𝓪', 'id': '436249358'}]",,,,,"Ayñ perdón, me resbalé 😅😅 aunque explícita no fui. 🙊🙊",True,10
1419,1419,1419,1419,1419,1434,1434,1431097760531496965,1431097760531496965,1630035269000.0,2021-08-26 23:34:29,-400,,¿Pero quién dijo rosa? Y ahora????   #BUTTERTHEEREMIXToday #BTSxMeganToday  https://t.co/uFNoeQn6Pf,es,"['buttertheeremixtoday', 'btsxmegantoday']",[],1391161796497743875,1391161796497743875,MsTaeHyung7,BTS no me deja respirar 🧈👅💜,4,23,https://twitter.com/MsTaeHyung7/status/1431097760531496965,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH0s3WQAU0TSW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH0s3WQAU0TSW.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,¿Pero quién dijo rosa? Y ahora???? BUTTERTHEEREMIXToday BTSxMeganToday,False,8
